Region,Year,Enrollment
SARATOGA,2020,1569.0
SARATOGA,2021,1573.0
SARATOGA,2022,1542.0
SARATOGA,2023,1536.0
SARATOGA,2024,1591.0
SARATOGA,2025,1574.0
SCHENECTADY,1976,25.0
SCHENECTADY,1977,23.0
SCHENECTADY,1978,0.0
SCHENECTADY,1979,0.0
SCHENECTADY,1980,0.0
SCHENECTADY,1981,0.0
SCHENECTADY,1982,0.0
SCHENECTADY,1983,0.0
SCHENECTADY,1984,0.0
SCHENECTADY,1985,7.0
SCHENECTADY,1986,90.0
SCHENECTADY,1987,12.0
SCHENECTADY,1988,138.0
SCHENECTADY,1989,121.0
SCHENECTADY,1990,163.0
SCHENECTADY,1991,201.0
SCHENECTADY,1992,171.0
SCHENECTADY,1993,189.0
SCHENECTADY,1994,209.0
SCHENECTADY,1995,200.0
SCHENECTADY,1996,194.0
SCHENECTADY,1997,194.0
SCHENECTADY,1998,193.0
SCHENECTADY,1999,181.0
SCHENECTADY,2000,232.0
SCHENECTADY,2001,245.0
SCHENECTADY,2002,364.0
SCHENECTADY,2003,719.0
SCHENECTADY,2004,779.0
SCHENECTADY,2005,758.0
SCHENECTADY,2006,774.0
SCHENECTADY,2007,820.0
SCHENECTADY,2008,996.0
SCHENECTADY,2009,1480.0
SCHENECTADY,2010,1380.0
SCHENECTADY,2011,1675.0
SCHENECTADY,2012,1655.0
SCHENECTADY,2013,1822.0
SCHENECTADY,2014,1747.0
SCHENECTADY,2015,1825.0
SCHENECTADY,2016,1718.0
SCHENECTADY,2017,1845.0
SCHENECTADY,2018,1517.0
SCHENECTADY,2019,1610.0
SCHENECTADY,2020,1255.0
SCHENECTADY,2021,1204.0
SCHENECTADY,2022,813.0
SCHENECTADY,2023,673.0
SCHENECTADY,2024,155.0
SCHENECTADY,2025,30.0
SCHOHARIE,1976,189.0
SCHOHARIE,1977,190.0
SCHOHARIE,1978,176.0
SCHOHARIE,1979,231.0
SCHOHARIE,1980,227.0
SCHOHARIE,1981,272.0
SCHOHARIE,1982,241.0
SCHOHARIE,1983,252.0
SCHOHARIE,1984,312.0
SCHOHARIE,1985,318.0
SCHOHARIE,1986,342.0
SCHOHARIE,1987,336.0
SCHOHARIE,1988,379.0
SCHOHARIE,1989,323.0
SCHOHARIE,1990,340.0
SCHOHARIE,1991,331.0
SCHOHARIE,1992,337.0
SCHOHARIE,1993,323.0
SCHOHARIE,1994,311.0
SCHOHARIE,1995,336.0
SCHOHARIE,1996,318.0
SCHOHARIE,1997,358.0
SCHOHARIE,1998,429.0
SCHOHARIE,1999,384.0
SCHOHARIE,2000,379.0
SCHOHARIE,2001,356.0
SCHOHARIE,2002,404.0
SCHOHARIE,2003,354.0
SCHOHARIE,2004,333.0
SCHOHARIE,2005,371.0
SCHOHARIE,2006,357.0
SCHOHARIE,2007,348.0
SCHOHARIE,2008,362.0
SCHOHARIE,2009,340.0
SCHOHARIE,2010,307.0
SCHOHARIE,2011,278.0
SCHOHARIE,2012,300.0
SCHOHARIE,2013,329.0
SCHOHARIE,2014,296.0
SCHOHARIE,2015,317.0
SCHOHARIE,2016,282.0
SCHOHARIE,2017,276.0
SCHOHARIE,2018,269.0
SCHOHARIE,2019,272.0
SCHOHARIE,2020,301.0
SCHOHARIE,2021,285.0
SCHOHARIE,2022,303.0
SCHOHARIE,2023,301.0
SCHOHARIE,2024,304.0
SCHOHARIE,2025,311.0
SCHUYLER,1976,228.0
SCHUYLER,1977,220.0
SCHUYLER,1978,193.0
SCHUYLER,1979,188.0
SCHUYLER,1980,186.0
SCHUYLER,1981,205.0
SCHUYLER,1982,206.0
SCHUYLER,1983,212.0
SCHUYLER,1984,202.0
SCHUYLER,1985,239.0
SCHUYLER,1986,203.0
SCHUYLER,1987,232.0
SCHUYLER,1988,230.0
SCHUYLER,1989,231.0
SCHUYLER,1990,202.0
SCHUYLER,1991,212.0
SCHUYLER,1992,204.0
SCHUYLER,1993,192.0
SCHUYLER,1994,210.0
SCHUYLER,1995,224.0
SCHUYLER,1996,185.0
SCHUYLER,1997,200.0
SCHUYLER,1998,185.0
SCHUYLER,1999,192.0
SCHUYLER,2000,200.0
SCHUYLER,2001,164.0
SCHUYLER,2002,174.0
SCHUYLER,2003,166.0
SCHUYLER,2004,151.0
SCHUYLER,2005,164.0
SCHUYLER,2006,181.0
SCHUYLER,2007,153.0
SCHUYLER,2008,141.0
SCHUYLER,2009,153.0
SCHUYLER,2010,138.0
SCHUYLER,2011,133.0
SCHUYLER,2012,136.0
SCHUYLER,2013,148.0
SCHUYLER,2014,128.0
SCHUYLER,2015,136.0
SCHUYLER,2016,128.0
SCHUYLER,2017,138.0
SCHUYLER,2018,123.0
SCHUYLER,2019,137.0
SCHUYLER,2020,130.0
SCHUYLER,2021,127.0
SCHUYLER,2022,125.0
SCHUYLER,2023,131.0
SCHUYLER,2024,123.0
SCHUYLER,2025,128.0
SENECA,1976,164.0
SENECA,1977,158.0
SENECA,1978,120.0
SENECA,1979,153.0
SENECA,1980,122.0
SENECA,1981,146.0
SENECA,1982,153.0
SENECA,1983,143.0
SENECA,1984,171.0
SENECA,1985,162.0
SENECA,1986,162.0
SENECA,1987,117.0
SENECA,1988,303.0
SENECA,1989,286.0
SENECA,1990,301.0
SENECA,1991,318.0
SENECA,1992,299.0
SENECA,1993,404.0
SENECA,1994,457.0
SENECA,1995,425.0
SENECA,1996,416.0
SENECA,1997,447.0
SENECA,1998,410.0
SENECA,1999,384.0
SENECA,2000,341.0
SENECA,2001,331.0
SENECA,2002,370.0
SENECA,2003,333.0
SENECA,2004,342.0
SENECA,2005,357.0
SENECA,2006,315.0
SENECA,2007,319.0
SENECA,2008,309.0
SENECA,2009,291.0
SENECA,2010,300.0
SENECA,2011,314.0
SENECA,2012,284.0
SENECA,2013,295.0
SENECA,2014,286.0
SENECA,2015,289.0
SENECA,2016,312.0
SENECA,2017,288.0
SENECA,2018,283.0
SENECA,2019,286.0
SENECA,2020,297.0
SENECA,2021,298.0
SENECA,2022,305.0
SENECA,2023,300.0
SENECA,2024,307.0
SENECA,2025,321.0
STEUBEN,1976,609.0
STEUBEN,1977,581.0
STEUBEN,1978,530.0
STEUBEN,1979,516.0
STEUBEN,1980,531.0
STEUBEN,1981,529.0
STEUBEN,1982,669.0
STEUBEN,1983,835.0
STEUBEN,1984,874.0
STEUBEN,1985,1051.0
STEUBEN,1986,1065.0
STEUBEN,1987,1100.0
STEUBEN,1988,1049.0
STEUBEN,1989,1068.0
STEUBEN,1990,1060.0
STEUBEN,1991,1095.0
STEUBEN,1992,1030.0
STEUBEN,1993,1023.0
STEUBEN,1994,1299.0
STEUBEN,1995,1420.0
STEUBEN,1996,1478.0
STEUBEN,1997,1498.0
STEUBEN,1998,1424.0
STEUBEN,1999,1375.0
STEUBEN,2000,1363.0
STEUBEN,2001,1318.0
STEUBEN,2002,1285.0
STEUBEN,2003,1302.0
STEUBEN,2004,1318.0
STEUBEN,2005,1308.0
STEUBEN,2006,1246.0
STEUBEN,2007,1226.0
STEUBEN,2008,1199.0
STEUBEN,2009,1168.0
STEUBEN,2010,1184.0
STEUBEN,2011,1136.0
STEUBEN,2012,1233.0
STEUBEN,2013,1082.0
STEUBEN,2014,1061.0
STEUBEN,2015,1124.0
STEUBEN,2016,1100.0
STEUBEN,2017,1101.0
STEUBEN,2018,991.0
STEUBEN,2019,1022.0
STEUBEN,2020,1030.0
STEUBEN,2021,1078.0
STEUBEN,2022,1060.0
STEUBEN,2023,1048.0
STEUBEN,2024,1103.0
STEUBEN,2025,1105.0
SUFFOLK,1976,1954.0
SUFFOLK,1977,643.0
SUFFOLK,1978,575.0
SUFFOLK,1979,530.0
SUFFOLK,1980,903.0
SUFFOLK,1981,962.0
SUFFOLK,1982,1593.0
SUFFOLK,1983,1605.0
SUFFOLK,1984,3831.0
SUFFOLK,1985,4276.0
SUFFOLK,1986,5678.0
SUFFOLK,1987,6353.0
SUFFOLK,1988,7427.0
SUFFOLK,1989,7398.0
SUFFOLK,1990,7840.0
SUFFOLK,1991,7938.0
SUFFOLK,1992,8553.0
SUFFOLK,1993,9023.0
SUFFOLK,1994,9052.0
SUFFOLK,1995,9719.0
SUFFOLK,1996,9503.0
SUFFOLK,1997,9728.0
SUFFOLK,1998,9860.0
SUFFOLK,1999,10838.0
SUFFOLK,2000,11810.0
SUFFOLK,2001,12972.0
SUFFOLK,2002,14753.0
SUFFOLK,2003,16199.0
SUFFOLK,2004,17402.0
SUFFOLK,2005,17449.0
SUFFOLK,2006,16798.0
SUFFOLK,2007,16618.0
SUFFOLK,2008,16928.0
SUFFOLK,2009,16840.0
SUFFOLK,2010,15969.0
SUFFOLK,2011,15827.0
SUFFOLK,2012,15442.0
SUFFOLK,2013,15501.0
SUFFOLK,2014,15518.0
SUFFOLK,2015,15657.0
SUFFOLK,2016,15562.0
SUFFOLK,2017,15287.0
SUFFOLK,2018,15083.0
SUFFOLK,2019,15334.0
SUFFOLK,2020,15639.0
SUFFOLK,2021,15937.0
SUFFOLK,2022,16166.0
SUFFOLK,2023,16397.0
SUFFOLK,2024,16568.0
SUFFOLK,2025,16697.0
SULLIVAN,1976,311.0
SULLIVAN,1977,296.0
SULLIVAN,1978,277.0
SULLIVAN,1979,396.0
SULLIVAN,1980,347.0
SULLIVAN,1981,616.0
SULLIVAN,1982,684.0
SULLIVAN,1983,720.0
SULLIVAN,1984,817.0
SULLIVAN,1985,786.0
SULLIVAN,1986,847.0
SULLIVAN,1987,910.0
SULLIVAN,1988,972.0
SULLIVAN,1989,827.0
SULLIVAN,1990,939.0
SULLIVAN,1991,926.0
SULLIVAN,1992,942.0
SULLIVAN,1993,930.0
SULLIVAN,1994,953.0
SULLIVAN,1995,1032.0
SULLIVAN,1996,923.0
SULLIVAN,1997,872.0
SULLIVAN,1998,836.0
SULLIVAN,1999,817.0
SULLIVAN,2000,739.0
SULLIVAN,2001,772.0
SULLIVAN,2002,778.0
SULLIVAN,2003,784.0
SULLIVAN,2004,726.0
SULLIVAN,2005,787.0
SULLIVAN,2006,760.0
SULLIVAN,2007,705.0
SULLIVAN,2008,762.0
SULLIVAN,2009,700.0
SULLIVAN,2010,798.0
SULLIVAN,2011,822.0
SULLIVAN,2012,776.0
SULLIVAN,2013,772.0
SULLIVAN,2014,704.0
SULLIVAN,2015,628.0
SULLIVAN,2016,581.0
SULLIVAN,2017,699.0
SULLIVAN,2018,666.0
SULLIVAN,2019,653.0
SULLIVAN,2020,698.0
SULLIVAN,2021,700.0
SULLIVAN,2022,685.0
SULLIVAN,2023,680.0
SULLIVAN,2024,714.0
SULLIVAN,2025,712.0
TIOGA,1976,460.0
TIOGA,1977,380.0
TIOGA,1978,382.0
TIOGA,1979,597.0
TIOGA,1980,711.0
TIOGA,1981,664.0
TIOGA,1982,735.0
TIOGA,1983,742.0
TIOGA,1984,791.0
TIOGA,1985,762.0
TIOGA,1986,819.0
TIOGA,1987,826.0
TIOGA,1988,814.0
TIOGA,1989,819.0
TIOGA,1990,875.0
TIOGA,1991,784.0
TIOGA,1992,761.0
TIOGA,1993,883.0
TIOGA,1994,771.0
TIOGA,1995,801.0
TIOGA,1996,773.0
TIOGA,1997,673.0
TIOGA,1998,699.0
TIOGA,1999,655.0
TIOGA,2000,627.0
TIOGA,2001,608.0
TIOGA,2002,634.0
TIOGA,2003,593.0
TIOGA,2004,639.0
TIOGA,2005,626.0
TIOGA,2006,614.0
TIOGA,2007,574.0
TIOGA,2008,565.0
TIOGA,2009,602.0
TIOGA,2010,590.0
TIOGA,2011,582.0
TIOGA,2012,593.0
TIOGA,2013,572.0
TIOGA,2014,526.0
TIOGA,2015,516.0
TIOGA,2016,499.0
TIOGA,2017,517.0
TIOGA,2018,484.0
TIOGA,2019,534.0
TIOGA,2020,511.0
TIOGA,2021,499.0
TIOGA,2022,513.0
TIOGA,2023,499.0
TIOGA,2024,499.0
TIOGA,2025,511.0
TOMPKINS,1976,383.0
TOMPKINS,1977,393.0
TOMPKINS,1978,380.0
TOMPKINS,1979,516.0
TOMPKINS,1980,264.0
TOMPKINS,1981,635.0
TOMPKINS,1982,640.0
TOMPKINS,1983,677.0
TOMPKINS,1984,766.0
TOMPKINS,1985,729.0
TOMPKINS,1986,744.0
TOMPKINS,1987,741.0
TOMPKINS,1988,836.0
TOMPKINS,1989,845.0
TOMPKINS,1990,848.0
TOMPKINS,1991,832.0
TOMPKINS,1992,826.0
TOMPKINS,1993,761.0
TOMPKINS,1994,839.0
TOMPKINS,1995,967.0
TOMPKINS,1996,919.0
TOMPKINS,1997,934.0
TOMPKINS,1998,859.0
TOMPKINS,1999,931.0
TOMPKINS,2000,808.0
TOMPKINS,2001,787.0
TOMPKINS,2002,791.0
TOMPKINS,2003,801.0
TOMPKINS,2004,888.0
TOMPKINS,2005,836.0
TOMPKINS,2006,839.0
TOMPKINS,2007,826.0
TOMPKINS,2008,915.0
TOMPKINS,2009,883.0
TOMPKINS,2010,838.0
TOMPKINS,2011,770.0
TOMPKINS,2012,855.0
TOMPKINS,2013,833.0
TOMPKINS,2014,839.0
TOMPKINS,2015,763.0
TOMPKINS,2016,801.0
TOMPKINS,2017,857.0
TOMPKINS,2018,796.0
TOMPKINS,2019,827.0
TOMPKINS,2020,829.0
TOMPKINS,2021,864.0
TOMPKINS,2022,832.0
TOMPKINS,2023,836.0
TOMPKINS,2024,835.0
TOMPKINS,2025,845.0
ULSTER,1976,361.0
ULSTER,1977,306.0
ULSTER,1978,340.0
ULSTER,1979,296.0
ULSTER,1980,272.0
ULSTER,1981,289.0
ULSTER,1982,308.0
ULSTER,1983,450.0
ULSTER,1984,487.0
ULSTER,1985,481.0
ULSTER,1986,573.0
ULSTER,1987,525.0
ULSTER,1988,560.0
ULSTER,1989,438.0
ULSTER,1990,397.0
ULSTER,1991,406.0
ULSTER,1992,613.0
ULSTER,1993,579.0
ULSTER,1994,613.0
ULSTER,1995,604.0
ULSTER,1996,576.0
ULSTER,1997,821.0
ULSTER,1998,877.0
ULSTER,1999,796.0
ULSTER,2000,902.0
ULSTER,2001,991.0
ULSTER,2002,1207.0
ULSTER,2003,1509.0
ULSTER,2004,1473.0
ULSTER,2005,1604.0
ULSTER,2006,1460.0
ULSTER,2007,1748.0
ULSTER,2008,1783.0
ULSTER,2009,1831.0
ULSTER,2010,1663.0
ULSTER,2011,1785.0
ULSTER,2012,1754.0
ULSTER,2013,1731.0
ULSTER,2014,1591.0
ULSTER,2015,1546.0
ULSTER,2016,1562.0
ULSTER,2017,1504.0
ULSTER,2018,1526.0
ULSTER,2019,1541.0
ULSTER,2020,1539.0
ULSTER,2021,1580.0
ULSTER,2022,1583.0
ULSTER,2023,1585.0
ULSTER,2024,1605.0
ULSTER,2025,1608.0
WARREN,1976,304.0
WARREN,1977,274.0
WARREN,1978,243.0
WARREN,1979,232.0
WARREN,1980,241.0
WARREN,1981,235.0
WARREN,1982,238.0
WARREN,1983,266.0
WARREN,1984,260.0
WARREN,1985,263.0
WARREN,1986,266.0
WARREN,1987,282.0
WARREN,1988,319.0
WARREN,1989,303.0
WARREN,1990,528.0
WARREN,1991,541.0
WARREN,1992,653.0
WARREN,1993,602.0
WARREN,1994,640.0
WARREN,1995,660.0
WARREN,1996,604.0
WARREN,1997,587.0
WARREN,1998,530.0
WARREN,1999,569.0
WARREN,2000,505.0
WARREN,2001,741.0
WARREN,2002,743.0
WARREN,2003,659.0
WARREN,2004,728.0
WARREN,2005,681.0
WARREN,2006,749.0
WARREN,2007,699.0
WARREN,2008,696.0
WARREN,2009,707.0
WARREN,2010,703.0
WARREN,2011,655.0
WARREN,2012,676.0
WARREN,2013,666.0
WARREN,2014,680.0
WARREN,2015,596.0
WARREN,2016,615.0
WARREN,2017,583.0
WARREN,2018,623.0
WARREN,2019,548.0
WARREN,2020,577.0
WARREN,2021,590.0
WARREN,2022,598.0
WARREN,2023,617.0
WARREN,2024,603.0
WARREN,2025,634.0
WASHINGTON,1976,588.0
WASHINGTON,1977,588.0
WASHINGTON,1978,504.0
WASHINGTON,1979,494.0
WASHINGTON,1980,525.0
WASHINGTON,1981,493.0
WASHINGTON,1982,524.0
WASHINGTON,1983,533.0
WASHINGTON,1984,597.0
WASHINGTON,1985,572.0
WASHINGTON,1986,619.0
WASHINGTON,1987,642.0
WASHINGTON,1988,668.0
WASHINGTON,1989,683.0
WASHINGTON,1990,673.0
WASHINGTON,1991,668.0
WASHINGTON,1992,740.0
WASHINGTON,1993,689.0
WASHINGTON,1994,670.0
WASHINGTON,1995,679.0
WASHINGTON,1996,838.0
WASHINGTON,1997,826.0
WASHINGTON,1998,756.0
WASHINGTON,1999,737.0
WASHINGTON,2000,759.0
WASHINGTON,2001,717.0
WASHINGTON,2002,667.0
WASHINGTON,2003,611.0
WASHINGTON,2004,721.0
WASHINGTON,2005,693.0
WASHINGTON,2006,664.0
WASHINGTON,2007,664.0
WASHINGTON,2008,664.0
WASHINGTON,2009,626.0
WASHINGTON,2010,675.0
WASHINGTON,2011,630.0
WASHINGTON,2012,656.0
WASHINGTON,2013,651.0
WASHINGTON,2014,628.0
WASHINGTON,2015,641.0
WASHINGTON,2016,632.0
WASHINGTON,2017,598.0
WASHINGTON,2018,602.0
WASHINGTON,2019,553.0
WASHINGTON,2020,590.0
WASHINGTON,2021,613.0
WASHINGTON,2022,613.0
WASHINGTON,2023,629.0
WASHINGTON,2024,651.0
WASHINGTON,2025,650.0
WAYNE,1976,793.0
WAYNE,1977,785.0
WAYNE,1978,727.0
WAYNE,1979,710.0
WAYNE,1980,689.0
WAYNE,1981,639.0
WAYNE,1982,727.0
WAYNE,1983,719.0
WAYNE,1984,748.0
WAYNE,1985,772.0
WAYNE,1986,769.0
WAYNE,1987,835.0
WAYNE,1988,776.0
WAYNE,1989,840.0
WAYNE,1990,758.0
WAYNE,1991,833.0
WAYNE,1992,788.0
WAYNE,1993,818.0
WAYNE,1994,875.0
WAYNE,1995,912.0
WAYNE,1996,876.0
WAYNE,1997,846.0
WAYNE,1998,1155.0
WAYNE,1999,1151.0
WAYNE,2000,1029.0
WAYNE,2001,1051.0
WAYNE,2002,1007.0
WAYNE,2003,1036.0
WAYNE,2004,1210.0
WAYNE,2005,1114.0
WAYNE,2006,1097.0
WAYNE,2007,1064.0
WAYNE,2008,1086.0
WAYNE,2009,1113.0
WAYNE,2010,1066.0
WAYNE,2011,1056.0
WAYNE,2012,1001.0
WAYNE,2013,1066.0
WAYNE,2014,1044.0
WAYNE,2015,972.0
WAYNE,2016,1008.0
WAYNE,2017,981.0
WAYNE,2018,972.0
WAYNE,2019,894.0
WAYNE,2020,926.0
WAYNE,2021,925.0
WAYNE,2022,919.0
WAYNE,2023,927.0
WAYNE,2024,891.0
WAYNE,2025,906.0
WESTCHESTER,1976,246.0
WESTCHESTER,1977,55.0
WESTCHESTER,1978,55.0
WESTCHESTER,1979,416.0
WESTCHESTER,1980,321.0
WESTCHESTER,1981,297.0
WESTCHESTER,1982,825.0
WESTCHESTER,1983,993.0
WESTCHESTER,1984,2250.0
WESTCHESTER,1985,3638.0
WESTCHESTER,1986,3806.0
WESTCHESTER,1987,4292.0
WESTCHESTER,1988,4405.0
WESTCHESTER,1989,4519.0
WESTCHESTER,1990,4810.0
WESTCHESTER,1991,5482.0
WESTCHESTER,1992,5720.0
WESTCHESTER,1993,6407.0
WESTCHESTER,1994,6743.0
WESTCHESTER,1995,6956.0
WESTCHESTER,1996,6878.0
WESTCHESTER,1997,6766.0
WESTCHESTER,1998,7472.0
WESTCHESTER,1999,7587.0
WESTCHESTER,2000,7706.0
WESTCHESTER,2001,8313.0
WESTCHESTER,2002,8262.0
WESTCHESTER,2003,8678.0
WESTCHESTER,2004,8983.0
WESTCHESTER,2005,9403.0
WESTCHESTER,2006,9708.0
WESTCHESTER,2007,9647.0
WESTCHESTER,2008,10026.0
WESTCHESTER,2009,10614.0
WESTCHESTER,2010,10338.0
WESTCHESTER,2011,10426.0
WESTCHESTER,2012,10360.0
WESTCHESTER,2013,10508.0
WESTCHESTER,2014,10560.0
WESTCHESTER,2015,10631.0
WESTCHESTER,2016,10438.0
WESTCHESTER,2017,10198.0
WESTCHESTER,2018,10152.0
WESTCHESTER,2019,10269.0
WESTCHESTER,2020,10317.0
WESTCHESTER,2021,10430.0
WESTCHESTER,2022,10485.0
WESTCHESTER,2023,10489.0
WESTCHESTER,2024,10467.0
WESTCHESTER,2025,10469.0
WYOMING,1976,168.0
WYOMING,1977,191.0
WYOMING,1978,139.0
WYOMING,1979,133.0
WYOMING,1980,157.0
WYOMING,1981,139.0
WYOMING,1982,240.0
WYOMING,1983,321.0
WYOMING,1984,456.0
WYOMING,1985,446.0
WYOMING,1986,505.0
WYOMING,1987,499.0
WYOMING,1988,488.0
WYOMING,1989,482.0
WYOMING,1990,518.0
WYOMING,1991,491.0
WYOMING,1992,482.0
WYOMING,1993,432.0
WYOMING,1994,463.0
WYOMING,1995,420.0
WYOMING,1996,464.0
WYOMING,1997,461.0
WYOMING,1998,436.0
WYOMING,1999,387.0
WYOMING,2000,357.0
WYOMING,2001,344.0
WYOMING,2002,364.0
WYOMING,2003,330.0
WYOMING,2004,344.0
WYOMING,2005,337.0
WYOMING,2006,326.0
WYOMING,2007,319.0
WYOMING,2008,334.0
WYOMING,2009,315.0
WYOMING,2010,312.0
WYOMING,2011,278.0
WYOMING,2012,318.0
WYOMING,2013,252.0
WYOMING,2014,305.0
WYOMING,2015,256.0
WYOMING,2016,307.0
WYOMING,2017,257.0
WYOMING,2018,268.0
WYOMING,2019,296.0
WYOMING,2020,280.0
WYOMING,2021,290.0
WYOMING,2022,300.0
WYOMING,2023,288.0
WYOMING,2024,304.0
WYOMING,2025,272.0
YATES,1976,0.0
YATES,1977,0.0
YATES,1978,0.0
YATES,1979,0.0
YATES,1980,0.0
YATES,1981,0.0
YATES,1982,0.0
YATES,1983,0.0
YATES,1984,0.0
YATES,1985,0.0
YATES,1986,0.0
YATES,1987,0.0
YATES,1988,0.0
YATES,1989,0.0
YATES,1990,0.0
YATES,1991,0.0
YATES,1992,0.0
YATES,1993,0.0
YATES,1994,233.0
YATES,1995,232.0
YATES,1996,217.0
YATES,1997,227.0
YATES,1998,238.0
YATES,1999,231.0
YATES,2000,176.0
YATES,2001,200.0
YATES,2002,217.0
YATES,2003,219.0
YATES,2004,218.0
YATES,2005,187.0
YATES,2006,184.0
YATES,2007,156.0
YATES,2008,161.0
YATES,2009,151.0
YATES,2010,160.0
YATES,2011,151.0
YATES,2012,151.0
YATES,2013,148.0
YATES,2014,197.0
YATES,2015,137.0
YATES,2016,167.0
YATES,2017,152.0
YATES,2018,140.0
YATES,2019,131.0
YATES,2020,127.0
YATES,2021,141.0
YATES,2022,136.0
YATES,2023,138.0
YATES,2024,141.0
YATES,2025,143.0
